334,17.42869,78.41307,Jubilee Hills Checkpost,204
314,17.42979,78.41068,Usha kiran,204
332,17.43111,78.4074,Peddamma Temple,204
331,17.43944,78.39594,Madhapur PS,204
317,17.44093,78.39126,Madhapur petrol bunk,204
318,17.44648,78.38487,Madhapur Image Hospital,204
319,17.45238,78.38021,Hitech Shilparamam,204
320,17.45547,78.37764,Hitex Kaman,204
321,17.45771,78.37153,Satyam/Jayabheri,204
322,17.45951,78.36616,Kothaguda X Road,204
497,17.46659,78.36715,Kondapur,204

1439,17.37819,78.48219,cbs,217
1246,17.37373,78.47658,Afzalgunj,217
1247,17.38005,78.47501,Osmangunj,217
1248,17.38806,78.47153,Gandhi bavan ,217
358,17.39643,78.47094,Public gardens,217
303,17.39992,78.47028,Assembly,217
1629,17.40582,78.46715,ag office,217
883,17.40807,78.47198,secretariat,217
1683,17.41002,78.47597,mini tankbund,217
1380,17.42263,78.48529,D B R Mills,217
1381,17.42898,78.48897,Boats Club,217
1168,17.43101,78.49225,bible house,217
1227,17.4352,78.49327,bata,217
1684,17.44402,78.49571,patny,217
1001,17.44949,78.49643,jbs,217
1003,17.46043,78.50042,karkhana,217
1444,17.46682,78.50582,Hanuman temple,217
1614,17.47335,78.50995,Thirumalagiri,217
1615,17.47938,78.51081,Lal bazar,217
1446,17.49384,78.51244,Lothkunta,217
1617,17.50236,78.51402,Alwal,217
1667,17.51328,78.52046,lakadawala,217
1676,17.51925,78.51626,bolaram,217
1677,17.52145,78.51738,contonment hospital,217
1678,17.5287,78.51833,risala bazar,217

1090,17.19121,78.64716,Ibrahimpatnam Busstand,103
1091,17.19709,78.65013,Ibrahimpatnam Old Busstand,103
1144,17.20477,78.62003,upparguda x road,103
1092,17.20872,78.6195,Sheriguda,103
1093,17.2136,78.6111,Sri Indu College,103
1094,17.21487,78.60522,Mangalpally X Road,103
1095,17.21822,78.60196,Koheda X Road ,103
1096,17.23146,78.58881,Bonguluru X Road,103
1097,17.2554,78.58546,Manneguda X Road,103
1098,17.26294,78.58607,Raganna Guda X Road,103
1099,17.27327,78.5888,Turkayamjal X Road,103
1100,17.2985,78.5827,Injapur,103
1101,17.30461,78.57055,Gurramguda X Road,103
1102,17.31295,78.5633,Sagar complex,103
1103,17.32178,78.55998,BN Reddy Nagar,103
1104,17.32706,78.55606,Hastinapuram South,103
3881,17.32855,78.55467,HASTINAPURAM CENTRAL,103
1105,17.32945,78.55371,Hastinapuram north,103
1107,17.33723,78.54992,Omkar Nagar,103
1108,17.34179,78.54704,Sagar X Road,103
1109,17.34395,78.54105,Bairamalguda,103
1110,17.34412,78.53268,Karmanghat,103
1111,17.34516,78.52556,Green Park Colony,103
1112,17.34704,78.51914,RTC Colony,103
1113,17.34866,78.51495,Champapet,103
1114,17.35265,78.5065,I S SADAN,103
1115,17.35937,78.50471,Saidabad,103
1872,17.3599,78.50473,jaihind hotel,103
1116,17.3678,78.50158,government Press,103
1118,17.37461,78.49824,Nalgonda x road,103
1120,17.37717,78.4925,ChaderGhat,103
749,17.37774,78.48277,MGBS,103

749,17.37774,78.48277,MGBS,104
470,17.37729,78.494,chaderghat,104
1149,17.37286,78.49934,nalgonda x road,104
1121,17.36812,78.50193,government press,104
1742,17.35951,78.50467,jaihind hotel,104
1122,17.35739,78.50546,saidabad,104
1124,17.35205,78.50773,i s sadan,104
1123,17.34849,78.51608,champapet,104
1125,17.34622,78.52195,rtc colony,104
1126,17.34539,78.52625,green park colony,104
1127,17.34439,78.53304,karmanghat,104
1128,17.34328,78.54124,bairamalguda,104
1129,17.3405,78.54819,sagar x road,104
1107,17.33723,78.54992,Omkar Nagar,104
1131,17.32928,78.55437,hastinapuram north,104
3882,17.32839,78.55536,hastinapuram central,104
1132,17.32697,78.55655,hastinapuram south,104
1133,17.32007,78.56075,b n reddy nagar,104
1134,17.31271,78.5638,sagar complex,104
1135,17.30466,78.57091,gurramguda x road,104
1136,17.29882,78.58306,injapur,104
1150,17.27232,78.58926,turkayamjal x road,104
1138,17.26275,78.58639,raganna guda x road,104
1137,17.25501,78.58581,manneguda x road,104
1139,17.23139,78.58922,bonguluru x road,104
1140,17.21795,78.60264,koheda x road ,104
1141,17.21502,78.60562,mangalpally x road,104
1142,17.214,78.61135,sri indu college,104
1143,17.2085,78.61983,sheriguda,104
1144,17.20477,78.62003,upparguda x road,104
1145,17.19374,78.64625,ambedkar x road,104
1146,17.19726,78.65032,ibrahimpatnam old busstand,104
1147,17.19117,78.64741,ibrahimpatnam busstand,104

749,17.37774,78.48277,MGBS,105
348,17.38471,78.48426,koti,105
511,17.38573,78.48671,koti maternity hospital,105
506,17.39046,78.48596,ramkoti,105
363,17.39509,78.49008,ymca,105
366,17.39735,78.49202,NArayanaguda,105
367,17.40357,78.49524,chikkadapalli,105
368,17.40626,78.49846,rtc x road / Bus Bhavan,105
1163,17.41589,78.49845,raja delux,105
1164,17.42011,78.50028,musheerabad police station,105
1165,17.42124,78.49847,kalpana,105
1166,17.42358,78.49399,praga tools,105
1167,17.42467,78.49002,kavadiguda,105
1168,17.43101,78.49225,bible house,105
1169,17.42852,78.48835,boats club,105
1178,17.43132,78.4881,ranigunj,105
826,17.43541,78.48831,james street,105
790,17.4431,78.48618,Paradise x road,105
854,17.44332,78.48218,Anand Theater,105
855,17.44345,78.47596,Police Line,105
791,17.44394,78.47126,Prakash Nagar,105
857,17.44474,78.46559,Shoppers Stop,105
792,17.44398,78.46142,ShyamLal,105
868,17.44243,78.45904,Begumpet Public School,105
1190,17.43514,78.45515,rj college,105
1063,17.43558,78.45208,Lalbungalow,105
1170,17.43593,78.44814,gurudwara,105
900,17.43752,78.44342,Mythrivanam,105
901,17.44305,78.44067,SR Nagar,105
902,17.44799,78.4378,ESI Hospital,105
903,17.4566,78.4336,Erragadda,105
1172,17.45644,78.42528,pr nagar,105
1173,17.45429,78.42233,mothi nagar,105
1175,17.45409,78.41572,borabanda,105

348,17.38471,78.48426,koti,107
511,17.38573,78.48671,koti maternity hospital,107
506,17.39046,78.48596,ramkoti,107
363,17.39509,78.49008,ymca,107
366,17.39735,78.49202,NArayanaguda,107
367,17.40357,78.49524,chikkadapalli,107
1188,17.40736,78.49667,rtc x road,107
1163,17.41589,78.49845,raja delux,107
1164,17.42011,78.50028,musheerabad police station,107
1165,17.42124,78.49847,kalpana,107
1166,17.42358,78.49399,praga tools,107
1167,17.42467,78.49002,kavadiguda,107
1168,17.43101,78.49225,bible house,107
1169,17.42852,78.48835,boats club,107
1178,17.43132,78.4881,ranigunj,107
826,17.43541,78.48831,james street,107
827,17.44042,78.48796,Paradise,107
790,17.4431,78.48618,Paradise x road,107
854,17.44332,78.48218,Anand Theater,107
855,17.44345,78.47596,Police Line,107
791,17.44394,78.47126,Prakash Nagar,107
857,17.44474,78.46559,Shoppers Stop,107
792,17.44398,78.46142,ShyamLal,107
868,17.44243,78.45904,Begumpet Public School,107
1190,17.43514,78.45515,rj college,107
1063,17.43558,78.45208,Lalbungalow,107
1170,17.43593,78.44814,gurudwara,107
1215,17.43702,78.44294,saradhi studio,107
1216,17.43633,78.43928,state home,107
941,17.43648,78.43389,Yousufguda Basti,107
942,17.43688,78.4282,Yousufguda Checkpost,107
943,17.43269,78.42651,Krishna Nagar,107
